SQM,Bedrooms,HasYard,HasPool,Floors,SuburbType,NumPrevOwners,Made,HasStormProtector,Basement,Attic,Garages,HasStorageRoom,LivingRooms,Price
10000,5,No,Yes,1,Exclusive,5,2014,Yes,2993,7216,2,No,1,1949184.775
10000,2,Yes,Yes,2,Middle Class,5,2017,Yes,6653,2988,0,No,1,1955011.275
10000,1,Yes,No,1,Upper Class,9,2015,Yes,4772,8706,1,Yes,1,1957299.05
10000,4,Yes,Yes,2,Exclusive,1,2018,No,7584,1742,0,Yes,1,1958107.25
10000,1,No,Yes,2,Middle Class,5,1992,Yes,8811,8161,2,Yes,1,1965668.425
10000,1,Yes,No,1,Middle Class,4,2004,No,6848,5362,1,Yes,2,1971023.35
10000,3,Yes,No,1,Working Class,3,2012,No,3800,4235,2,No,1,1977990.15
10000,4,No,Yes,1,Working Class,5,2017,No,9590,5923,1,No,2,1984802.525
10000,3,Yes,No,1,Upper Class,3,2008,Yes,6657,1261,2,No,1,1989745.275
10000,5,Yes,Yes,2,Working Class,3,2005,No,9307,2042,2,No,1,1991305.975
10000,1,Yes,No,2,Working Class,4,1995,Yes,6884,4604,2,Yes,1,2003302.775
10000,2,Yes,Yes,1,Middle Class,3,2014,No,2018,360,1,No,2,2011554.975
10000,4,Yes,No,2,Exclusive,4,2002,Yes,1757,6440,1,Yes,1,2018052.05
10000,5,Yes,Yes,1,Exclusive,4,2018,No,3500,733,2,No,2,2028637.275
10000,2,Yes,Yes,1,Middle Class,2,1993,Yes,7674,9238,2,Yes,2,2029376.925
10000,1,Yes,No,1,Upper Class,7,1998,No,322,9204,0,No,2,2034257.425
10000,3,Yes,No,1,Middle Class,2,2011,No,7032,564,2,No,1,2041044.9
10000,5,Yes,Yes,2,Middle Class,1,2018,No,98,8871,2,Yes,1,2043465.675
10000,2,Yes,Yes,2,Exclusive,5,2018,No,5801,8775,2,Yes,2,2045607.9
10000,1,Yes,Yes,1,Exclusive,2,2005,Yes,4470,8588,2,Yes,2,2046196.2
10000,5,No,Yes,1,Middle Class,3,2019,Yes,9970,9684,1,Yes,2,2058789.725
10000,1,No,No,1,Middle Class,1,1993,Yes,3732,5916,1,Yes,2,2060231.8
10000,3,Yes,No,1,Middle Class,8,2020,Yes,7963,2257,0,No,1,2068578.75
10000,5,No,No,1,Upper Class,5,1993,No,516,6028,1,Yes,2,2078278.4
10000,1,Yes,Yes,1,Middle Class,7,2011,Yes,1578,6660,0,No,1,2088591.5
10000,5,Yes,No,2,Exclusive,3,1997,Yes,8290,1581,0,No,2,2090210.925
10000,3,Yes,No,2,Exclusive,3,1996,Yes,4581,1348,1,No,2,2091088.025
10000,3,Yes,Yes,1,Middle Class,5,2017,Yes,3238,5632,1,No,1,2102513.65
10000,2,Yes,Yes,1,Middle Class,10,2005,Yes,5866,3557,0,Yes,1,2110819
10000,3,No,No,1,Middle Class,6,2004,Yes,9709,6168,1,No,1,2111712.3
10000,3,Yes,No,1,Working Class,7,2001,No,3230,2889,2,No,2,2113997.85
10000,3,Yes,No,1,Upper Class,10,2003,No,4243,8094,2,No,2,2114139.45
10000,3,Yes,No,2,Exclusive,1,2017,Yes,546,5839,2,No,2,2129264.675
10000,3,No,Yes,1,Middle Class,5,2016,No,1038,4145,0,Yes,2,2129789.9
10000,3,Yes,Yes,2,Middle Class,6,2016,Yes,4313,5053,1,Yes,2,2132804.075
10000,3,Yes,Yes,1,Working Class,7,2015,Yes,9865,2992,0,Yes,2,2138835.475
10000,3,Yes,No,1,Middle Class,10,2004,No,9186,4968,1,No,2,2146327.975
10000,5,Yes,Yes,2,Working Class,2,2009,Yes,2737,9233,2,Yes,1,2149628.3
10000,3,No,No,1,Upper Class,10,1997,Yes,5321,8564,2,Yes,2,2156333.525
10000,1,No,Yes,1,Working Class,9,2010,Yes,3937,4002,2,No,1,2158573.9
10000,5,No,No,2,Middle Class,10,1992,Yes,5883,9841,1,Yes,2,2162498.35
10000,5,Yes,No,2,Working Class,7,1990,No,8185,9120,1,Yes,2,2167687.45
10000,1,Yes,No,2,Upper Class,4,2013,No,6538,5379,0,No,1,2170854.8
10000,5,Yes,No,1,Middle Class,9,2008,Yes,7466,8347,1,No,2,2175288.4
10000,1,Yes,Yes,1,Working Class,8,2014,No,9251,169,2,Yes,1,2200222.85
10000,3,No,Yes,2,Upper Class,7,2000,No,7763,6684,0,Yes,1,2210218.05
10000,3,No,No,2,Middle Class,7,2004,No,7541,5334,2,No,2,2210264.1
10000,1,No,Yes,2,Middle Class,9,1992,No,1689,8214,1,No,1,2214723.1
10000,4,Yes,No,2,Middle Class,6,2004,Yes,5841,2608,1,No,1,2224875.125
10000,5,Yes,No,1,Working Class,8,1992,No,828,8074,2,No,1,2225024.225
10000,1,Yes,No,3,Middle Class,8,1997,No,8817,3949,0,Yes,1,2227971.3
10000,2,Yes,No,1,Working Class,3,1993,Yes,5115,8626,2,No,2,2241937.15
10000,1,No,No,1,Exclusive,6,2016,No,6261,5616,1,Yes,1,2252366.7
10000,5,No,Yes,2,Upper Class,1,2009,Yes,3419,9213,1,No,2,2255759.725
10000,1,No,Yes,2,Working Class,2,2001,No,6278,8530,2,Yes,1,2262104.4
10000,4,Yes,Yes,2,Upper Class,1,2009,No,7498,8398,1,Yes,1,2264254.525
10000,4,No,No,2,Upper Class,7,2003,No,1675,2655,1,No,1,2267361.3
10000,1,No,Yes,2,Upper Class,8,2001,No,6823,9422,0,No,1,2274879.075
10000,1,Yes,Yes,1,Exclusive,9,1998,Yes,5996,3689,1,Yes,2,2290740.875
10000,1,No,Yes,2,Upper Class,2,1991,Yes,4712,2468,1,No,2,2292110.825
10000,1,No,Yes,1,Upper Class,6,2013,Yes,1565,5840,2,No,1,2299712.3
10000,3,Yes,No,2,Working Class,1,1999,Yes,6224,8261,1,No,1,2309487.725
10000,1,Yes,Yes,1,Middle Class,3,2009,No,3547,9486,1,Yes,2,2313089.1
10000,1,No,Yes,1,Middle Class,8,1995,Yes,2341,9095,2,Yes,2,2320912.35
10000,5,Yes,Yes,2,Upper Class,5,1993,No,5751,3786,2,No,1,2325470.15
10000,1,Yes,Yes,1,Middle Class,1,2003,Yes,5811,6473,2,No,1,2335095.65
10000,5,Yes,Yes,2,Exclusive,8,1999,No,9642,1296,2,Yes,1,2343975.975
10000,2,No,Yes,1,Exclusive,8,2019,Yes,6355,9665,1,No,2,2347722.975
10000,3,Yes,No,1,Middle Class,7,2007,No,4145,6135,1,Yes,1,2351160.475
10000,2,No,Yes,2,Exclusive,3,1995,Yes,3114,5581,1,No,1,2357665.35
10000,1,Yes,Yes,1,Middle Class,8,1998,Yes,6923,5570,1,Yes,2,2368289.35
10000,2,No,No,2,Middle Class,7,2001,Yes,7358,5830,1,Yes,2,2378965.475
10000,4,Yes,No,1,Middle Class,4,1999,No,7887,9074,2,No,1,2380094.125
10000,3,Yes,Yes,1,Exclusive,10,1993,Yes,1661,3944,1,No,2,2385780.35
10000,5,Yes,Yes,2,Upper Class,3,1991,Yes,6271,202,1,No,1,2390506.05
10000,1,No,Yes,1,Middle Class,3,1991,Yes,2249,9889,1,Yes,2,2401364.3
10000,3,Yes,Yes,1,Middle Class,8,2007,No,6186,862,2,No,2,2402262.225
10000,5,Yes,Yes,2,Exclusive,2,2003,No,5011,7119,2,No,2,2409521.525
10000,1,Yes,Yes,1,Middle Class,1,1992,No,5900,3735,1,No,1,2413884.025
10000,3,Yes,No,1,Upper Class,3,2004,Yes,2201,3857,1,Yes,1,2420567.05
10000,4,Yes,No,1,Working Class,10,2010,No,5815,9834,1,Yes,1,2420996.775
10000,5,Yes,No,2,Upper Class,4,1990,No,443,1872,2,No,2,2425763.1
10000,1,No,No,1,Middle Class,1,2019,No,3992,5905,1,No,1,2427433.175
10000,2,No,No,1,Working Class,3,2015,Yes,4314,8563,0,No,1,2429564.075
10000,2,No,Yes,1,Middle Class,4,2003,No,4511,5874,2,No,2,2433358.25
10000,5,No,Yes,2,Exclusive,10,1995,Yes,6117,1139,1,No,1,2434534.525
10000,1,No,No,1,Exclusive,1,2011,Yes,6682,7735,1,Yes,1,2438449.375
10000,1,No,Yes,2,Exclusive,8,2021,No,319,3282,2,No,1,2439328.65
10000,5,No,Yes,1,Working Class,6,2010,Yes,1717,3434,1,No,1,2441274.85
10000,3,Yes,No,1,Middle Class,8,2014,No,8370,4907,1,No,1,2445439.525
10000,2,Yes,Yes,1,Middle Class,8,2007,Yes,7193,1393,1,Yes,2,2448706.8
10000,3,Yes,Yes,1,Middle Class,6,2019,Yes,3191,,1,No,1,2469453.35
10000,1,Yes,No,1,Exclusive,4,2007,Yes,4221,7909,0,Yes,2,2471399.575
10000,1,No,No,1,Working Class,4,1991,Yes,3153,7157,2,Yes,1,2487370.2
10000,2,Yes,Yes,2,Middle Class,2,2004,Yes,4418,8464,1,Yes,2,2493536.225
10000,3,No,Yes,2,Middle Class,4,1999,Yes,8829,1920,1,No,1,2495628.775
10000,1,Yes,No,1,Upper Class,7,2009,Yes,6606,1877,1,Yes,2,2498523.35
10000,2,Yes,Yes,2,Working Class,6,2013,No,8299,9128,1,No,2,991272.4
10000,1,Yes,Yes,2,Middle Class,7,1995,No,2453,8700,1,Yes,2,992525.1
10000,4,Yes,No,1,Middle Class,7,2011,Yes,8631,8798,1,No,2,1003738.65
10000,5,Yes,Yes,1,Working Class,5,2021,No,4865,2447,2,Yes,1,1008643.8
10000,4,Yes,Yes,2,Upper Class,4,1993,Yes,1270,5682,1,No,2,1014614.35
10000,3,No,Yes,2,Upper Class,5,1993,No,7470,3744,2,Yes,1,1019573.3
10000,5,No,No,1,Exclusive,3,1991,No,440,7209,1,No,2,1019656.95
10000,3,Yes,Yes,2,Middle Class,9,2019,Yes,7642,7460,2,Yes,1,1024746.15
10000,2,No,Yes,2,Upper Class,9,1996,Yes,8765,9222,2,Yes,2,1025712.45
10000,4,No,No,1,Middle Class,4,1999,No,3247,3166,0,Yes,1,1026282.65
10000,2,Yes,Yes,1,Working Class,9,2016,Yes,3539,9112,2,Yes,1,1027935.05
10000,2,Yes,Yes,2,Working Class,6,2021,Yes,724,8560,2,Yes,2,1028133.7
10000,5,No,No,1,Middle Class,3,1991,No,3277,7419,1,Yes,2,1030670.35
10000,3,Yes,Yes,1,Middle Class,4,1996,No,1288,6111,2,Yes,1,1031013.15
10000,1,Yes,No,1,Upper Class,7,2017,Yes,8612,8381,2,No,2,1036655.25
10000,1,Yes,No,1,Working Class,4,2020,Yes,339,1049,1,No,1,1042056.85
10000,4,No,Yes,2,Upper Class,1,1991,Yes,6351,1647,1,Yes,2,1043296.95
10000,2,Yes,No,2,Middle Class,9,2005,No,2551,1820,2,Yes,1,1045345.25
10000,2,Yes,Yes,2,Middle Class,5,2002,No,3990,9377,1,Yes,1,1045545.2
10000,2,Yes,Yes,2,Upper Class,1,2009,No,1036,1491,1,Yes,1,1050382.8
10000,2,No,Yes,1,Middle Class,5,2003,No,6946,2891,2,No,1,1051894.3
10000,2,No,No,2,Upper Class,3,2000,No,7950,3949,2,No,2,1057499.85
10000,2,No,Yes,1,Working Class,10,2012,No,1660,1157,1,Yes,2,1058213.8
10000,3,Yes,No,1,Middle Class,8,1996,No,8440,9977,2,Yes,1,1059742.85
10000,2,Yes,No,1,Middle Class,9,2003,Yes,2662,8741,2,No,2,1063018.95
10000,5,Yes,Yes,2,Middle Class,1,1997,No,9450,7345,2,No,2,1065607.35
10000,4,Yes,No,1,Exclusive,5,2013,Yes,7534,9588,2,No,1,1065797.4
10000,1,Yes,Yes,1,Working Class,3,2002,No,247,4181,2,No,1,1068400.75
10000,5,No,Yes,2,Middle Class,8,2014,Yes,2978,6507,2,No,1,1069087
10000,2,No,No,1,Middle Class,2,2000,No,2774,9439,1,Yes,1,1074673.95
10000,4,No,Yes,1,Exclusive,5,2001,No,2606,7650,1,Yes,1,1076326.6
10000,3,Yes,Yes,1,Upper Class,2,2021,Yes,4806,909,2,No,1,1076801.45
10000,5,Yes,No,1,Working Class,3,2004,No,3883,7004,1,Yes,2,1078171.05
10000,2,Yes,Yes,1,Exclusive,6,2021,Yes,7601,9141,2,Yes,2,1078419.25
10000,5,No,Yes,1,Working Class,6,1994,No,186,2627,1,Yes,1,1079149.85
10000,4,No,Yes,1,Working Class,1,2007,Yes,8886,3714,1,No,2,1083050.35
10000,1,No,Yes,1,Middle Class,9,2003,Yes,,4194,1,Yes,1,1087987.85
10000,3,No,No,1,Upper Class,1,2019,Yes,261,9825,2,No,2,1089900.55
10000,1,No,Yes,1,Middle Class,1,1999,Yes,8359,4050,2,No,1,1091251.05
10000,2,Yes,No,2,Middle Class,5,1990,No,5298,8975,2,Yes,1,1092663.85
10000,5,Yes,Yes,2,Middle Class,9,1990,Yes,7965,8229,2,Yes,1,1092800.05
10000,3,Yes,Yes,2,Exclusive,5,2019,Yes,8859,8440,2,No,1,1100661.9
10000,4,No,Yes,1,Exclusive,6,2001,No,5829,7861,0,No,1,1101954.7
10000,2,No,No,1,Middle Class,7,2020,Yes,5778,8903,1,Yes,1,1103363.6
10000,3,Yes,No,1,Upper Class,5,2003,Yes,7067,6792,2,Yes,2,1104070.55
10000,3,No,No,1,Exclusive,9,1990,No,137,6883,2,Yes,2,1111634.2
10000,4,No,No,1,Upper Class,10,2003,No,3660,7332,1,No,1,1113851.8
10000,1,No,Yes,1,Upper Class,6,2002,No,6579,4499,2,No,2,1114528.5
10000,5,No,No,2,Working Class,9,2016,No,2648,2283,2,No,2,1117562
10000,3,No,No,1,Middle Class,8,2018,No,3421,3905,1,No,1,1122510
10000,1,No,No,1,Upper Class,1,1997,No,9610,6846,2,No,2,1123405.55
10000,5,Yes,Yes,1,Working Class,4,2018,Yes,6036,5694,0,Yes,2,1124149.15
10000,1,No,Yes,2,Upper Class,3,2014,No,6852,4574,2,No,1,1125202.5
10000,4,Yes,No,1,Middle Class,2,2020,Yes,9765,5276,1,Yes,2,1126413.45
10000,5,No,Yes,2,Upper Class,8,1999,Yes,8230,5070,2,Yes,2,1128908
10000,1,Yes,Yes,1,Exclusive,10,2014,Yes,4474,6233,2,Yes,1,1135540.9
10000,2,Yes,Yes,1,Exclusive,7,2018,No,9996,1246,2,No,2,1135569.55
10000,2,No,No,1,Middle Class,4,1991,Yes,4112,3799,2,Yes,2,1135868.4
10000,2,Yes,Yes,2,Working Class,7,2018,No,5226,2885,1,No,1,1136680.7
10000,2,Yes,No,1,Middle Class,9,2012,No,1424,8627,2,Yes,1,1137878.15
10000,4,No,No,1,Middle Class,9,2000,Yes,3227,7842,1,No,1,1138509.2
10000,5,No,Yes,1,Exclusive,8,2021,No,4055,1482,2,Yes,2,1139084.8
10000,2,Yes,No,1,Middle Class,5,2004,No,9410,5772,1,Yes,2,1140515.55
10000,3,Yes,Yes,2,Middle Class,4,2006,No,8249,6409,1,No,1,1141135.2
10000,1,Yes,No,1,Middle Class,8,2016,Yes,9845,3640,2,Yes,1,1142535.5
10000,4,Yes,No,2,Working Class,10,2015,Yes,9586,8645,2,Yes,1,1142751.3
10000,3,Yes,No,1,Exclusive,4,2006,Yes,4483,2631,1,Yes,2,1143185.2
10000,4,Yes,Yes,1,Working Class,2,2009,Yes,9010,7484,2,No,1,1144088
10000,5,No,Yes,1,Middle Class,2,2012,Yes,7372,2442,1,Yes,1,1144780.85
10000,3,Yes,Yes,1,Exclusive,2,1996,Yes,9331,3527,1,No,1,1146002.7
10000,1,Yes,Yes,2,Working Class,6,2002,Yes,6586,203,1,No,1,1146830.2
10000,1,No,No,1,Middle Class,2,2016,No,8239,4592,2,No,1,1147198.8
10000,4,Yes,No,2,Working Class,10,2020,No,6917,2097,1,Yes,1,1151222.55
10000,3,No,No,1,Middle Class,9,1999,Yes,5661,7505,0,Yes,2,1155800.95
10000,5,No,Yes,3,Upper Class,6,2002,Yes,6372,8791,2,Yes,1,1156852.5
10000,2,Yes,Yes,2,Upper Class,4,2012,No,1264,3909,1,No,2,1161184.6
10000,3,No,No,2,Exclusive,2,1993,Yes,3684,6977,1,No,2,1163929.9
10000,5,Yes,No,1,Middle Class,5,2014,No,3971,559,1,No,2,1164545.2
10000,4,No,Yes,2,Exclusive,7,1995,No,8439,5627,1,Yes,1,1165732.5
10000,5,No,Yes,2,Middle Class,10,2009,No,872,7715,1,No,2,1167848.55
10000,3,Yes,No,1,Middle Class,7,2013,Yes,9026,7901,1,Yes,1,1173594.5
10000,2,No,Yes,2,Working Class,1,2004,No,4892,4557,1,Yes,2,1174571.95
10000,1,Yes,No,1,Middle Class,1,2020,Yes,9437,5922,2,No,2,1175049.85
10000,1,Yes,Yes,1,Upper Class,2,2014,No,8543,612,2,Yes,1,1176660
10000,3,No,No,1,Middle Class,2,2010,Yes,4343,7730,2,Yes,2,1179628.1
10000,3,Yes,No,1,Middle Class,6,1994,No,6301,9229,1,No,2,1181657.1
10000,5,No,Yes,2,Upper Class,5,2007,Yes,7325,6629,2,Yes,1,1182228.25
10000,3,No,Yes,1,Upper Class,6,2002,Yes,2669,7729,1,Yes,1,1182468.5
10000,3,Yes,No,1,Exclusive,4,2011,No,4590,4074,1,No,2,1191016.5
10000,3,No,No,1,Exclusive,1,1995,Yes,806,9281,1,No,1,1193266.4
10000,5,No,No,1,Working Class,8,2005,No,575,1391,2,No,2,1193945.85
10000,5,No,Yes,2,Upper Class,5,2016,No,5704,9010,2,No,1,1199802.2
10000,1,Yes,Yes,1,Working Class,8,1998,No,4966,1820,0,Yes,1,1202955.9
10000,2,No,Yes,1,Upper Class,7,2003,No,4742,4187,2,No,2,1203030.15
10000,1,Yes,No,1,Exclusive,9,1993,Yes,4292,5196,1,Yes,2,1203728.35
10000,4,Yes,Yes,2,Middle Class,7,1990,No,4268,3861,0,No,2,1204972.85
10000,1,Yes,Yes,1,Middle Class,8,2008,Yes,260,1628,0,No,2,1205408.7
10000,3,No,No,2,Middle Class,6,2006,Yes,6414,8347,2,No,2,1206126.75
10000,4,No,No,1,Working Class,2,2015,No,7001,602,2,Yes,1,1207318.65
10000,5,Yes,No,1,Exclusive,5,2012,Yes,7864,8011,1,No,1,1207775.7
10000,5,No,Yes,1,Working Class,3,1993,No,4233,7138,1,No,2,1208877.4
10000,3,Yes,Yes,1,Middle Class,5,1995,Yes,2788,4069,2,Yes,1,1212555.65
10000,5,Yes,Yes,2,Exclusive,10,1991,No,3906,4349,2,No,1,1215025
10000,1,Yes,Yes,3,Working Class,10,2004,No,6732,2093,1,Yes,2,1215984.7
10000,3,No,Yes,2,Middle Class,5,1995,No,3715,24,2,Yes,1,1216951.9
10000,3,No,No,2,Exclusive,6,1990,No,5851,1579,1,No,2,1218101.25
10000,2,No,Yes,1,Exclusive,3,1993,Yes,5351,1350,2,Yes,2,1219615.75
10000,5,Yes,Yes,2,Middle Class,3,2008,No,457,1430,2,Yes,1,1220308.6
10000,3,No,No,2,Middle Class,1,2017,Yes,2617,3629,2,No,1,1228781.4
10000,4,Yes,No,1,Exclusive,7,1999,No,9281,1993,2,Yes,1,1230579.9
10000,5,Yes,Yes,1,Middle Class,8,2021,Yes,5865,6316,1,Yes,2,1236685.3
10000,4,No,No,1,Working Class,3,2007,No,6456,7884,2,Yes,2,1249056
10000,5,No,No,2,Upper Class,8,1993,No,9519,8043,2,No,2,1257217.4
10000,1,No,Yes,1,Working Class,1,2008,No,8781,1584,1,Yes,2,1257861.4
10000,4,No,No,1,Upper Class,5,1995,No,8050,2871,1,Yes,1,1260479.05
10000,1,Yes,Yes,2,Upper Class,6,2002,No,2360,9376,1,No,1,1263793.95
10000,1,Yes,Yes,2,Working Class,7,1992,Yes,9078,5734,2,Yes,2,1269203
10000,3,Yes,Yes,1,Working Class,4,2019,Yes,8694,4792,1,Yes,2,1269395.7
10000,5,Yes,Yes,2,Middle Class,9,1993,Yes,681,8825,1,No,1,1271765.95
10000,4,No,Yes,2,Upper Class,2,1998,No,1049,2100,1,Yes,1,1277164.4
10000,1,No,No,2,Exclusive,6,1999,Yes,2804,7905,1,Yes,1,1277862.35
10000,1,Yes,No,1,Middle Class,10,2005,No,7797,5959,2,Yes,2,1281330.6
10000,3,No,No,1,Working Class,5,1993,No,9420,7264,1,No,1,1289504.25
10000,3,Yes,No,1,Working Class,1,1998,No,3093,9458,2,Yes,1,1290059.55
10000,3,No,Yes,1,Working Class,6,1991,No,749,123,1,Yes,2,1291077.75
10000,4,Yes,Yes,1,Middle Class,7,2010,No,9117,1158,0,Yes,2,1292884.75
10000,4,Yes,Yes,2,Middle Class,6,2018,No,8597,9098,2,No,2,1293868.25
10000,1,Yes,No,1,Working Class,7,2000,Yes,1795,376,1,Yes,2,1298236.7
10000,4,Yes,Yes,2,Middle Class,7,2010,No,1113,6356,2,No,2,1298561.75
10000,2,No,No,2,Middle Class,2,2006,Yes,3465,7684,2,Yes,1,1299381.65
10000,4,No,No,2,Exclusive,7,1997,Yes,5208,4222,2,No,1,1300192.45
10000,3,No,No,1,Middle Class,1,2003,No,5717,3748,0,Yes,2,1300882.55
10000,4,No,Yes,1,Middle Class,8,2010,No,4010,169,1,Yes,1,1301754.95
10000,3,Yes,No,1,Middle Class,3,2018,Yes,9147,3784,2,Yes,2,1303377.35
10000,2,Yes,Yes,1,Working Class,4,1994,No,2307,8414,2,Yes,1,1303730.2
10000,3,Yes,Yes,1,Middle Class,1,2018,No,3199,5389,1,Yes,1,1304138.1
10000,1,No,No,1,Upper Class,3,2005,No,8342,4705,,No,1,1304214.15
10000,2,No,Yes,2,Working Class,3,2013,No,6823,7715,2,No,2,1304505.1
10000,1,No,Yes,2,Exclusive,5,2007,No,3300,3841,1,No,1,1309039.05
10000,4,Yes,No,2,Middle Class,6,2013,Yes,575,9677,1,Yes,1,1316320.8
10000,4,Yes,Yes,2,Exclusive,5,1998,No,8060,6548,1,Yes,1,1327828.95
10000,3,Yes,Yes,2,Exclusive,9,1998,Yes,8074,2464,1,Yes,1,1328130.75
10000,4,No,Yes,2,Exclusive,7,2003,No,4575,4964,2,Yes,1,1329702.4
10000,1,No,Yes,1,Middle Class,4,1990,No,7260,1845,1,Yes,1,1331246.6
10000,2,Yes,No,2,Middle Class,5,2004,Yes,707,8317,1,Yes,1,1331882.55
10000,5,Yes,No,2,Middle Class,4,1993,Yes,3509,3333,1,Yes,2,1332694.8
10000,5,No,No,2,Upper Class,2,1992,Yes,4593,3624,2,No,2,1334360
10000,4,Yes,No,1,Working Class,3,2014,Yes,2881,1324,2,Yes,2,1335793.55
10000,3,Yes,No,2,Middle Class,8,1998,Yes,2117,4370,1,No,2,1337525.7
10000,2,Yes,No,1,Middle Class,5,2016,Yes,3804,6242,2,Yes,1,1338742.3
10000,1,Yes,No,2,Middle Class,7,2000,Yes,1666,4155,1,Yes,2,1343813.65
10000,2,Yes,Yes,2,Upper Class,6,2001,No,9278,7212,1,Yes,2,1344812.75
10000,5,No,No,1,Working Class,10,2011,No,2155,7363,1,Yes,1,1348245.65
10000,2,No,No,2,Middle Class,9,1994,Yes,2706,9104,1,No,2,1349491.3
10000,4,No,No,1,Middle Class,8,2002,No,6996,1230,0,No,2,1349733.7
10000,4,Yes,No,1,Exclusive,6,1993,No,7013,7784,1,No,2,1351548
10000,3,No,Yes,1,Working Class,8,2017,Yes,2030,6104,2,No,2,1354747.6
10000,2,No,Yes,2,Exclusive,9,2021,No,4380,8536,2,No,2,1355350.35
10000,4,Yes,Yes,1,Exclusive,6,1990,Yes,4346,3164,0,Yes,1,1356343.55
10000,3,No,No,2,Exclusive,3,2017,Yes,7475,9621,0,No,2,1357335.3
10000,3,Yes,Yes,2,Middle Class,7,2020,No,8171,1111,1,No,2,1359331.8
10000,2,No,No,1,Working Class,6,1992,Yes,4286,3897,1,Yes,1,1363957.05
10000,1,Yes,Yes,1,Exclusive,2,2011,Yes,9049,9409,1,Yes,1,1364210.55
10000,1,No,Yes,1,Working Class,7,2000,No,7932,4945,2,Yes,1,1364469.3
10000,2,Yes,Yes,2,Exclusive,3,2010,No,2524,7106,0,No,1,1365885.7
10000,2,No,No,2,Working Class,5,1998,Yes,1553,4370,1,Yes,2,1369781.1
10000,4,No,No,2,Middle Class,10,2006,No,3309,9540,1,No,1,1372381
10000,1,Yes,No,1,Exclusive,1,1992,Yes,5960,5531,2,No,1,1373419.65
10000,4,No,No,2,Working Class,4,1992,No,1207,5365,2,Yes,2,1373870.1
10000,4,Yes,No,2,Middle Class,7,2002,No,375,6527,2,Yes,2,1374085.2
10000,1,Yes,No,2,Middle Class,8,2010,No,5871,6172,1,Yes,2,1374780.1
10000,5,No,No,2,Middle Class,4,2002,Yes,4645,7088,1,Yes,2,1377444.6
10000,3,Yes,No,1,Middle Class,3,1992,Yes,6778,9131,1,No,1,1381986.3
10000,2,No,No,1,Upper Class,5,2011,No,7525,5416,0,Yes,2,1382451
10000,4,Yes,No,2,Working Class,9,2017,Yes,637,3512,1,Yes,2,1382820.95
10000,4,Yes,Yes,1,Middle Class,2,2012,Yes,4099,2073,2,Yes,1,1386328
10000,5,No,Yes,2,Exclusive,5,1996,No,8798,1538,1,Yes,1,1389416
10000,1,Yes,No,2,Middle Class,4,1995,No,9042,5851,2,No,2,1392023.55
10000,1,Yes,No,2,Upper Class,4,1990,Yes,9447,4528,2,No,1,1398678.55
10000,4,No,Yes,1,Upper Class,6,2012,Yes,3974,5726,2,No,1,1405562.85
10000,1,No,No,1,Middle Class,6,1994,Yes,5818,1570,2,No,1,1407581.65
10000,4,No,Yes,2,Upper Class,6,2003,Yes,7331,7773,2,Yes,1,1407859.05
10000,3,Yes,No,1,Exclusive,8,2011,No,5688,9298,1,No,1,1413274.75
10000,4,Yes,Yes,2,Middle Class,10,2019,Yes,6421,3418,2,No,1,1413600.85
10000,3,No,No,2,Upper Class,5,2014,No,8539,1227,2,Yes,1,1414107.5
10000,5,No,No,2,Upper Class,4,1996,No,7397,8570,1,Yes,2,1416367.55
10000,2,Yes,No,1,Middle Class,8,2014,Yes,756,2685,1,Yes,2,1416937.6
10000,4,Yes,No,2,Working Class,10,1992,No,746,6398,2,Yes,1,1417481.15
10000,5,No,Yes,1,Exclusive,9,2010,Yes,5773,8839,1,Yes,1,1423461.6
10000,1,Yes,No,1,Working Class,2,2018,Yes,8766,2956,1,No,1,1424946.35
10000,3,No,No,2,Middle Class,5,2012,No,4958,8594,0,Yes,1,1426249.8
10000,3,No,No,2,Working Class,8,1994,No,882,4726,2,Yes,1,1432654.15
10000,1,Yes,No,1,Middle Class,9,1994,No,5183,7864,1,Yes,2,1435249.55
10000,1,Yes,Yes,2,Middle Class,3,2010,No,2946,2894,1,No,1,1437689.5
10000,3,No,No,1,Middle Class,7,2005,No,73,3204,1,No,2,1440213
10000,4,Yes,Yes,2,Middle Class,4,2013,No,9344,600,2,No,2,1440852.5
10000,3,Yes,No,1,Upper Class,9,2018,Yes,1638,986,1,Yes,1,1443952.95
10000,4,No,No,2,Middle Class,4,1995,No,8269,3091,2,No,2,1444178.5
10000,1,Yes,No,1,Middle Class,9,2009,Yes,4343,7107,1,Yes,2,1444366.65
10000,3,Yes,No,1,Upper Class,6,1999,Yes,1418,7786,2,Yes,1,1446576.4
10000,3,No,Yes,2,Middle Class,8,2001,No,5294,9984,1,No,1,1451620.1
10000,5,Yes,No,1,Middle Class,2,2018,No,2936,4869,1,No,1,1452668.2
10000,2,Yes,Yes,1,Middle Class,5,2007,Yes,4580,6318,1,Yes,2,1453565.2
10000,4,Yes,No,1,Upper Class,2,1999,No,3551,6405,2,Yes,2,1459958.7
10000,4,Yes,No,2,Working Class,8,1990,No,387,9537,1,Yes,2,1467654
10000,3,No,No,1,Working Class,5,2014,Yes,3004,254,2,Yes,2,1470363.5
10000,2,No,Yes,2,Working Class,10,1996,Yes,3529,2065,1,Yes,1,1474197.85
